1 1 0 -0 -0 -0 0 0 0
2 1 77.905243062417 -0 -9.999999860296 -0 0 9.999999860296 0
3 1 0 -0 -0 -0 0 0 0
4 1 0 -0 -0 -0 0 0 0
5 1 74.9950797951815 -0 -9.99999997350017 -0 0 9.99999997350017 0
